Conf|	Rayon Giration	|	Distance		|		RMSD		|	Ratio Giration	|	Correlation	(p-value)
REF	|	16.75127		|			0
1219	|	17.69565		|	11.59753	(+/-2.84189)	|	1.22189	(+/-0.67549)	|	1.05638		|	0.68409	(0.0)
1220	|	17.11536		|	11.62748	(+/-2.74947)	|	0.94969	(+/-0.48476)	|	1.02174		|	0.64195	(0.0)
1221	|	17.39632		|	11.62307	(+/-2.84733)	|	1.09682	(+/-0.56274)	|	1.03851		|	0.64959	(0.0)
1222	|	17.21942		|	11.64281	(+/-2.84268)	|	1.10282	(+/-0.62786)	|	1.02795		|	0.54415	(0.0)
1223	|	17.16828		|	11.69391	(+/-2.7481)	|	1.12429	(+/-0.66953)	|	1.02489		|	0.57859	(0.0)
1224	|	17.22433		|	11.63043	(+/-2.78049)	|	1.08313	(+/-0.60904)	|	1.02824		|	0.61428	(0.0)
1225	|	17.2581		|	11.64907	(+/-2.88432)	|	1.03259	(+/-0.66801)	|	1.03026		|	0.56746	(0.0)
1226	|	16.93404		|	11.60206	(+/-2.82004)	|	1.06116	(+/-0.65059)	|	1.01091		|	0.51658	(0.0)
1227	|	16.98629		|	11.53877	(+/-2.74344)	|	1.00732	(+/-0.54668)	|	1.01403		|	0.53375	(0.0)
1228	|	17.092		|	11.62275	(+/-2.82434)	|	1.07043	(+/-0.5952)	|	1.02034		|	0.56078	(0.0)
1229	|	16.84172		|	11.64415	(+/-2.65738)	|	1.15276	(+/-0.61371)	|	1.0054		|	0.48169	(0.0)
1230	|	17.121		|	11.59963	(+/-2.72619)	|	1.06635	(+/-0.60315)	|	1.02207		|	0.49413	(0.0)
1231	|	17.15059		|	11.62402	(+/-2.77651)	|	1.19565	(+/-0.7035)	|	1.02384		|	0.60963	(0.0)
1232	|	16.93243		|	11.60894	(+/-2.81862)	|	1.05789	(+/-0.68051)	|	1.01081		|	0.54735	(0.0)
1233	|	17.10358		|	11.65013	(+/-2.78889)	|	1.19234	(+/-0.66571)	|	1.02103		|	0.55597	(0.0)
1234	|	16.92091		|	11.57132	(+/-2.74989)	|	1.01156	(+/-0.63777)	|	1.01013		|	0.48664	(0.0)
1235	|	16.78147		|	11.61654	(+/-2.70056)	|	1.02477	(+/-0.5724)	|	1.0018		|	0.53007	(0.0)
1236	|	17.28896		|	11.64268	(+/-2.75148)	|	1.13927	(+/-0.67044)	|	1.0321		|	0.58127	(0.0)
1237	|	16.9258		|	11.62122	(+/-2.70428)	|	1.05629	(+/-0.54415)	|	1.01042		|	0.61871	(0.0)
1238	|	16.95426		|	11.56423	(+/-2.79183)	|	1.11814	(+/-0.6545)	|	1.01212		|	0.59275	(0.0)
1239	|	16.89121		|	11.61064	(+/-2.66608)	|	1.10438	(+/-0.6091)	|	1.00835		|	0.55068	(0.0)
1240	|	16.94306		|	11.59385	(+/-2.76025)	|	1.02903	(+/-0.52999)	|	1.01145		|	0.58724	(0.0)
1241	|	17.07406		|	11.6515	(+/-2.65754)	|	0.98699	(+/-0.59389)	|	1.01927		|	0.41809	(5e-05)
1242	|	16.67711		|	11.57393	(+/-2.6299)	|	0.96148	(+/-0.57046)	|	0.99557		|	0.30481	(0.00368)
1243	|	17.075		|	11.58357	(+/-2.70056)	|	1.12725	(+/-0.67071)	|	1.01933		|	0.49726	(0.0)
1244	|	16.98689		|	11.59865	(+/-2.75545)	|	1.04209	(+/-0.62699)	|	1.01407		|	0.54107	(0.0)
1245	|	17.02474		|	11.6646	(+/-2.66601)	|	1.19217	(+/-0.7555)	|	1.01633		|	0.46444	(0.0)
1246	|	16.91606		|	11.62452	(+/-2.75169)	|	1.0284	(+/-0.54529)	|	1.00984		|	0.38351	(0.00021)
1247	|	16.85838		|	11.58705	(+/-2.69718)	|	0.9708	(+/-0.65198)	|	1.00639		|	0.43697	(2e-05)
1248	|	17.03673		|	11.60078	(+/-2.7795)	|	1.02	(+/-0.59057)	|	1.01704		|	0.48962	(0.0)
1249	|	17.0607		|	11.59147	(+/-2.75599)	|	1.04687	(+/-0.63193)	|	1.01847		|	0.56846	(0.0)
1250	|	17.10884		|	11.58548	(+/-2.6687)	|	1.1993	(+/-0.7028)	|	1.02135		|	0.46896	(0.0)
1251	|	16.86405		|	11.57719	(+/-2.71315)	|	1.05956	(+/-0.69165)	|	1.00673		|	0.41214	(6e-05)
1252	|	17.12848		|	11.67624	(+/-2.73388)	|	1.19574	(+/-0.73397)	|	1.02252		|	0.50197	(0.0)
1253	|	17.41341		|	11.53564	(+/-2.79948)	|	0.99534	(+/-0.61747)	|	1.03953		|	0.5452	(0.0)
1254	|	16.70892		|	11.61661	(+/-2.69085)	|	1.0841	(+/-0.58961)	|	0.99747		|	0.50862	(0.0)
1255	|	17.37634		|	11.61586	(+/-2.78783)	|	1.09997	(+/-0.69828)	|	1.03731		|	0.55237	(0.0)
1256	|	17.11103		|	11.6493	(+/-2.77424)	|	1.27697	(+/-0.73577)	|	1.02148		|	0.51824	(0.0)
1257	|	17.29557		|	11.60146	(+/-2.80175)	|	1.15401	(+/-0.66997)	|	1.03249		|	0.47917	(0.0)
1258	|	17.13467		|	11.61377	(+/-2.68328)	|	1.11395	(+/-0.57677)	|	1.02289		|	0.46836	(0.0)
1259	|	16.86373		|	11.6418	(+/-2.71564)	|	1.15658	(+/-0.63349)	|	1.00671		|	0.46391	(0.0)
1260	|	16.61369		|	11.55334	(+/-2.6402)	|	0.97035	(+/-0.46423)	|	0.99179		|	0.54034	(0.0)
1261	|	17.09054		|	11.63285	(+/-2.7381)	|	1.10107	(+/-0.62493)	|	1.02025		|	0.43688	(2e-05)
1262	|	16.85805		|	11.63159	(+/-2.71272)	|	1.02758	(+/-0.60455)	|	1.00637		|	0.5561	(0.0)
1263	|	17.34712		|	11.59688	(+/-2.80301)	|	1.09674	(+/-0.62029)	|	1.03557		|	0.59041	(0.0)
1264	|	17.29581		|	11.65985	(+/-2.7241)	|	1.16233	(+/-0.60174)	|	1.03251		|	0.48308	(0.0)
1265	|	17.51169		|	11.64541	(+/-2.83542)	|	1.10854	(+/-0.65325)	|	1.04539		|	0.60387	(0.0)
1266	|	17.07761		|	11.59952	(+/-2.75341)	|	1.0746	(+/-0.6545)	|	1.01948		|	0.5501	(0.0)
1267	|	17.15946		|	11.63098	(+/-2.731)	|	1.13114	(+/-0.58736)	|	1.02437		|	0.50936	(0.0)
1268	|	17.05835		|	11.59936	(+/-2.72818)	|	1.11003	(+/-0.59262)	|	1.01833		|	0.56428	(0.0)
1269	|	17.25022		|	11.60372	(+/-2.70157)	|	1.04779	(+/-0.59406)	|	1.02979		|	0.46978	(0.0)
1270	|	17.44836		|	11.66887	(+/-2.75047)	|	1.12144	(+/-0.59075)	|	1.04161		|	0.5772	(0.0)
1271	|	17.25526		|	11.66709	(+/-2.81136)	|	1.04123	(+/-0.60018)	|	1.03009		|	0.53586	(0.0)
1272	|	17.63469		|	11.67865	(+/-2.82619)	|	1.18602	(+/-0.68134)	|	1.05274		|	0.51437	(0.0)
1273	|	16.95647		|	11.60198	(+/-2.74818)	|	1.15063	(+/-0.61486)	|	1.01225		|	0.58336	(0.0)
1274	|	17.45095		|	11.63162	(+/-2.7941)	|	1.05365	(+/-0.58575)	|	1.04177		|	0.60633	(0.0)
1275	|	16.96645		|	11.62793	(+/-2.66202)	|	1.16491	(+/-0.60274)	|	1.01285		|	0.59219	(0.0)
1276	|	17.46148		|	11.64215	(+/-2.81632)	|	1.39731	(+/-0.74313)	|	1.0424		|	0.45361	(1e-05)
1277	|	18.01485		|	11.72339	(+/-2.85403)	|	1.29241	(+/-0.74264)	|	1.07543		|	0.58551	(0.0)
1278	|	17.5301		|	11.67928	(+/-2.80251)	|	1.35827	(+/-0.71096)	|	1.04649		|	0.63389	(0.0)
1279	|	17.64949		|	11.768	(+/-2.81723)	|	1.35967	(+/-0.68571)	|	1.05362		|	0.5787	(0.0)
1280	|	17.4746		|	11.75605	(+/-2.797)	|	1.2306	(+/-0.67955)	|	1.04318		|	0.51471	(0.0)
1281	|	17.56096		|	11.59084	(+/-2.80653)	|	1.23676	(+/-0.65931)	|	1.04834		|	0.59296	(0.0)
1282	|	17.03876		|	11.61959	(+/-2.73712)	|	1.12548	(+/-0.57825)	|	1.01716		|	0.51547	(0.0)
1283	|	17.19742		|	11.70422	(+/-2.78876)	|	1.1622	(+/-0.68345)	|	1.02663		|	0.56995	(0.0)
1284	|	17.23222		|	11.541	(+/-2.77779)	|	1.20152	(+/-0.74228)	|	1.02871		|	0.61789	(0.0)
1285	|	18.15742		|	11.72256	(+/-2.87443)	|	1.33977	(+/-0.79829)	|	1.08394		|	0.60515	(0.0)
1286	|	17.0036		|	11.67621	(+/-2.73922)	|	1.27927	(+/-0.69463)	|	1.01506		|	0.57116	(0.0)
1287	|	16.91844		|	11.58902	(+/-2.68273)	|	1.19014	(+/-0.5895)	|	1.00998		|	0.54001	(0.0)
1288	|	17.29649		|	11.65191	(+/-2.83843)	|	1.2873	(+/-0.77466)	|	1.03255		|	0.53858	(0.0)
1289	|	17.17352		|	11.64649	(+/-2.78105)	|	1.15318	(+/-0.67899)	|	1.02521		|	0.54453	(0.0)
1290	|	17.73891		|	11.6863	(+/-2.82615)	|	1.28261	(+/-0.75361)	|	1.05896		|	0.56893	(0.0)
1291	|	17.78907		|	11.72355	(+/-2.79893)	|	1.3109	(+/-0.70006)	|	1.06195		|	0.59706	(0.0)
1292	|	17.5494		|	11.7124	(+/-2.78836)	|	1.33847	(+/-0.79066)	|	1.04765		|	0.49795	(0.0)
1293	|	17.57234		|	11.74383	(+/-2.76792)	|	1.38241	(+/-0.79795)	|	1.04902		|	0.62361	(0.0)
1294	|	17.89079		|	11.67321	(+/-2.85151)	|	1.41188	(+/-0.8315)	|	1.06803		|	0.67242	(0.0)
1295	|	17.7434		|	11.76599	(+/-2.76386)	|	1.32634	(+/-0.75429)	|	1.05923		|	0.58328	(0.0)
1296	|	17.71057		|	11.67902	(+/-2.75414)	|	1.43399	(+/-0.90617)	|	1.05727		|	0.57721	(0.0)
1297	|	18.29049		|	11.69874	(+/-2.8274)	|	1.51161	(+/-0.93329)	|	1.09189		|	0.58026	(0.0)
1298	|	18.6359		|	11.82549	(+/-2.8983)	|	1.64118	(+/-1.0845)	|	1.11251		|	0.60843	(0.0)
1299	|	18.59579		|	11.69051	(+/-2.88974)	|	1.53782	(+/-0.97864)	|	1.11011		|	0.60102	(0.0)
1300	|	18.696		|	11.86046	(+/-2.88965)	|	1.53984	(+/-1.06393)	|	1.11609		|	0.59829	(0.0)
1301	|	18.54362		|	11.72148	(+/-2.89955)	|	1.37633	(+/-0.91481)	|	1.107		|	0.52997	(0.0)
1302	|	18.56681		|	11.78145	(+/-2.90346)	|	1.50004	(+/-0.95882)	|	1.10838		|	0.62908	(0.0)
1303	|	18.01462		|	11.68864	(+/-2.76323)	|	1.39165	(+/-0.79977)	|	1.07542		|	0.60758	(0.0)
1304	|	17.7917		|	11.63012	(+/-2.83567)	|	1.31318	(+/-0.77557)	|	1.06211		|	0.57496	(0.0)
1305	|	18.05599		|	11.7307	(+/-2.81545)	|	1.37323	(+/-0.81164)	|	1.07789		|	0.5409	(0.0)
1306	|	17.99946		|	11.63745	(+/-2.85188)	|	1.22356	(+/-0.70838)	|	1.07451		|	0.52445	(0.0)
1307	|	18.30605		|	11.80902	(+/-2.86931)	|	1.32884	(+/-0.85713)	|	1.09282		|	0.58023	(0.0)
1308	|	18.28323		|	11.79769	(+/-2.84356)	|	1.45657	(+/-0.92256)	|	1.09145		|	0.58808	(0.0)
1309	|	17.79514		|	11.7243	(+/-2.80006)	|	1.45642	(+/-0.84567)	|	1.06232		|	0.52116	(0.0)
1310	|	17.88728		|	11.80793	(+/-2.82353)	|	1.39769	(+/-0.75638)	|	1.06782		|	0.55653	(0.0)
1311	|	18.00194		|	11.75125	(+/-2.78815)	|	1.38922	(+/-0.86505)	|	1.07466		|	0.58261	(0.0)
1312	|	17.82943		|	11.70097	(+/-2.78419)	|	1.24062	(+/-0.80179)	|	1.06436		|	0.57022	(0.0)
1313	|	18.10963		|	11.71148	(+/-2.86687)	|	1.47339	(+/-0.94079)	|	1.08109		|	0.58693	(0.0)
1314	|	18.08858		|	11.73797	(+/-2.88692)	|	1.38852	(+/-0.85873)	|	1.07983		|	0.59035	(0.0)
1315	|	17.94756		|	11.68725	(+/-2.8798)	|	1.30994	(+/-0.86699)	|	1.07141		|	0.61724	(0.0)
1316	|	17.49205		|	11.71368	(+/-2.77428)	|	1.30194	(+/-0.71232)	|	1.04422		|	0.59549	(0.0)
1317	|	17.46282		|	11.65089	(+/-2.8565)	|	1.38989	(+/-0.82993)	|	1.04248		|	0.63665	(0.0)
1318	|	17.80123		|	11.63585	(+/-2.80635)	|	1.43357	(+/-0.72291)	|	1.06268		|	0.57372	(0.0)
1319	|	18.05238		|	11.63854	(+/-2.86234)	|	1.44385	(+/-0.75552)	|	1.07767		|	0.65809	(0.0)
1320	|	17.92008		|	11.70384	(+/-2.79198)	|	1.30039	(+/-0.72956)	|	1.06977		|	0.58491	(0.0)
1321	|	18.02696		|	11.72057	(+/-2.80717)	|	1.4013	(+/-0.78919)	|	1.07615		|	0.58927	(0.0)
1322	|	18.25522		|	11.7252	(+/-2.8507)	|	1.5481	(+/-0.8306)	|	1.08978		|	0.5838	(0.0)
1323	|	18.25228		|	11.75019	(+/-2.82623)	|	1.60637	(+/-0.80349)	|	1.08961		|	0.62832	(0.0)
1324	|	18.07768		|	11.67719	(+/-2.78788)	|	1.49997	(+/-0.76894)	|	1.07918		|	0.67055	(0.0)
1325	|	17.82467		|	11.67625	(+/-2.77492)	|	1.43694	(+/-0.67923)	|	1.06408		|	0.53792	(0.0)
1326	|	18.03175		|	11.74362	(+/-2.81655)	|	1.55735	(+/-0.82629)	|	1.07644		|	0.6672	(0.0)
1327	|	17.96658		|	11.76201	(+/-2.80675)	|	1.58379	(+/-0.7815)	|	1.07255		|	0.63782	(0.0)
1328	|	17.79475		|	11.61378	(+/-2.78024)	|	1.40672	(+/-0.74434)	|	1.06229		|	0.66242	(0.0)
1329	|	17.95107		|	11.66059	(+/-2.77008)	|	1.52864	(+/-0.79685)	|	1.07162		|	0.5968	(0.0)
1330	|	18.27106		|	11.77168	(+/-2.90012)	|	1.5889	(+/-0.80739)	|	1.09073		|	0.66092	(0.0)
1331	|	17.30758		|	11.57765	(+/-2.7272)	|	1.30143	(+/-0.65337)	|	1.03321		|	0.60823	(0.0)
1332	|	17.63129		|	11.60849	(+/-2.79045)	|	1.38077	(+/-0.75731)	|	1.05253		|	0.65444	(0.0)
1333	|	17.5356		|	11.62961	(+/-2.76145)	|	1.28812	(+/-0.65338)	|	1.04682		|	0.63675	(0.0)
1334	|	17.66423		|	11.6708	(+/-2.85967)	|	1.40889	(+/-0.661)	|	1.0545		|	0.55895	(0.0)
1335	|	17.6794		|	11.67839	(+/-2.78043)	|	1.51945	(+/-0.66774)	|	1.05541		|	0.52191	(0.0)
1336	|	17.26901		|	11.67355	(+/-2.70527)	|	1.50956	(+/-0.72669)	|	1.03091		|	0.51545	(0.0)
1337	|	17.9744		|	11.68699	(+/-2.8374)	|	1.44871	(+/-0.68885)	|	1.07302		|	0.58726	(0.0)
1338	|	17.79348		|	11.69248	(+/-2.75692)	|	1.36664	(+/-0.71432)	|	1.06222		|	0.62917	(0.0)
1339	|	17.55555		|	11.60819	(+/-2.76499)	|	1.42684	(+/-0.66435)	|	1.04801		|	0.56682	(0.0)
1340	|	17.8601		|	11.62414	(+/-2.79906)	|	1.36696	(+/-0.72429)	|	1.06619		|	0.62376	(0.0)
1341	|	18.48386		|	11.66123	(+/-2.87698)	|	1.45686	(+/-0.87668)	|	1.10343		|	0.60223	(0.0)
1342	|	18.18368		|	11.70194	(+/-2.71286)	|	1.48087	(+/-0.77758)	|	1.08551		|	0.57199	(0.0)
1343	|	17.91823		|	11.65669	(+/-2.81762)	|	1.44897	(+/-0.71922)	|	1.06966		|	0.63894	(0.0)
1344	|	17.67741		|	11.66901	(+/-2.67158)	|	1.41225	(+/-0.75101)	|	1.05529		|	0.52364	(0.0)
1345	|	17.62391		|	11.62889	(+/-2.79531)	|	1.24963	(+/-0.67865)	|	1.05209		|	0.665	(0.0)
1346	|	17.72218		|	11.69191	(+/-2.78682)	|	1.3211	(+/-0.67599)	|	1.05796		|	0.59722	(0.0)
1347	|	17.47739		|	11.60728	(+/-2.77211)	|	1.32039	(+/-0.7026)	|	1.04335		|	0.5842	(0.0)
1348	|	17.89967		|	11.66652	(+/-2.77146)	|	1.45146	(+/-0.70635)	|	1.06856		|	0.55374	(0.0)
1349	|	17.87572		|	11.68894	(+/-2.78423)	|	1.33164	(+/-0.73272)	|	1.06713		|	0.60923	(0.0)
1350	|	17.85356		|	11.62627	(+/-2.72564)	|	1.35229	(+/-0.70423)	|	1.0658		|	0.53887	(0.0)
1351	|	17.28096		|	11.60929	(+/-2.65671)	|	1.17451	(+/-0.60829)	|	1.03162		|	0.55864	(0.0)
1352	|	18.20414		|	11.76499	(+/-2.79994)	|	1.36321	(+/-0.72854)	|	1.08673		|	0.60888	(0.0)
1353	|	17.61614		|	11.68253	(+/-2.72977)	|	1.30725	(+/-0.69191)	|	1.05163		|	0.58542	(0.0)
1354	|	17.92006		|	11.74681	(+/-2.76904)	|	1.52893	(+/-0.76358)	|	1.06977		|	0.5649	(0.0)
1355	|	18.04622		|	11.6256	(+/-2.79105)	|	1.39855	(+/-0.79062)	|	1.0773		|	0.60061	(0.0)
1356	|	17.67757		|	11.64807	(+/-2.76262)	|	1.42891	(+/-0.6879)	|	1.0553		|	0.5463	(0.0)
1357	|	17.69892		|	11.71024	(+/-2.76336)	|	1.28667	(+/-0.63825)	|	1.05657		|	0.54103	(0.0)
1358	|	18.06732		|	11.71634	(+/-2.8163)	|	1.47237	(+/-0.75235)	|	1.07856		|	0.5464	(0.0)
1359	|	17.44741		|	11.63432	(+/-2.71698)	|	1.23799	(+/-0.66115)	|	1.04156		|	0.56877	(0.0)
1360	|	17.53363		|	11.67507	(+/-2.75811)	|	1.36882	(+/-0.68668)	|	1.0467		|	0.61959	(0.0)
1361	|	17.76816		|	11.73026	(+/-2.78901)	|	1.40463	(+/-0.74587)	|	1.06071		|	0.58591	(0.0)
1362	|	17.76115		|	11.71656	(+/-2.82109)	|	1.34152	(+/-0.6469)	|	1.06029		|	0.48722	(0.0)
1363	|	17.94768		|	11.66485	(+/-2.82345)	|	1.29507	(+/-0.73624)	|	1.07142		|	0.58941	(0.0)
1364	|	17.91239		|	11.66051	(+/-2.80517)	|	1.43159	(+/-0.7428)	|	1.06932		|	0.59541	(0.0)
1365	|	17.85264		|	11.68738	(+/-2.82254)	|	1.46733	(+/-0.7577)	|	1.06575		|	0.58561	(0.0)
1366	|	18.337		|	11.70701	(+/-2.81923)	|	1.63546	(+/-0.83715)	|	1.09466		|	0.66887	(0.0)
1367	|	17.78819		|	11.63598	(+/-2.77901)	|	1.45971	(+/-0.7525)	|	1.0619		|	0.63647	(0.0)
1368	|	17.81465		|	11.69662	(+/-2.80239)	|	1.39656	(+/-0.69268)	|	1.06348		|	0.51727	(0.0)
1369	|	17.67092		|	11.63456	(+/-2.82198)	|	1.3453	(+/-0.6968)	|	1.0549		|	0.59797	(0.0)
1370	|	18.05789		|	11.73606	(+/-2.78712)	|	1.42218	(+/-0.76362)	|	1.078		|	0.66292	(0.0)
1371	|	17.45488		|	11.67454	(+/-2.78189)	|	1.37066	(+/-0.64341)	|	1.042		|	0.48933	(0.0)
1372	|	17.364		|	11.65454	(+/-2.72874)	|	1.3044	(+/-0.64869)	|	1.03658		|	0.63391	(0.0)
1373	|	17.67861		|	11.57868	(+/-2.76279)	|	1.45608	(+/-0.70636)	|	1.05536		|	0.50564	(0.0)
1374	|	18.03584		|	11.71542	(+/-2.80261)	|	1.3985	(+/-0.72377)	|	1.07669		|	0.55618	(0.0)
1375	|	17.75115		|	11.73206	(+/-2.74922)	|	1.45378	(+/-0.67228)	|	1.05969		|	0.60296	(0.0)
1376	|	18.23681		|	11.67871	(+/-2.86287)	|	1.34576	(+/-0.79286)	|	1.08868		|	0.62266	(0.0)
1377	|	17.45263		|	11.65104	(+/-2.73521)	|	1.29976	(+/-0.61022)	|	1.04187		|	0.65435	(0.0)
1378	|	18.15055		|	11.72861	(+/-2.80787)	|	1.52356	(+/-0.73547)	|	1.08353		|	0.54194	(0.0)
1379	|	18.33229		|	11.73104	(+/-2.87048)	|	1.55279	(+/-0.74868)	|	1.09438		|	0.48576	(0.0)
1380	|	17.9924		|	11.75788	(+/-2.76743)	|	1.57996	(+/-0.69566)	|	1.07409		|	0.58898	(0.0)
1381	|	17.41569		|	11.66229	(+/-2.75039)	|	1.41891	(+/-0.71751)	|	1.03966		|	0.64574	(0.0)
1382	|	18.02123		|	11.7722	(+/-2.75715)	|	1.43999	(+/-0.71913)	|	1.07581		|	0.60022	(0.0)
1383	|	18.02218		|	11.63445	(+/-2.83623)	|	1.38519	(+/-0.75865)	|	1.07587		|	0.6821	(0.0)
1384	|	18.50599		|	11.74028	(+/-2.83431)	|	1.55373	(+/-0.76716)	|	1.10475		|	0.60202	(0.0)
1385	|	17.62302		|	11.78697	(+/-2.74302)	|	1.43205	(+/-0.72459)	|	1.05204		|	0.63095	(0.0)
1386	|	17.96132		|	11.64227	(+/-2.77723)	|	1.44406	(+/-0.7633)	|	1.07224		|	0.63039	(0.0)
1387	|	17.95856		|	11.64764	(+/-2.79961)	|	1.30381	(+/-0.68057)	|	1.07207		|	0.63629	(0.0)
1388	|	17.51147		|	11.60176	(+/-2.72316)	|	1.26239	(+/-0.67264)	|	1.04538		|	0.59356	(0.0)
1389	|	18.09574		|	11.73695	(+/-2.781)	|	1.38126	(+/-0.66194)	|	1.08026		|	0.59119	(0.0)
1390	|	17.7529		|	11.68449	(+/-2.75497)	|	1.34329	(+/-0.68285)	|	1.05979		|	0.58562	(0.0)
1391	|	18.22024		|	11.74948	(+/-2.84975)	|	1.50159	(+/-0.7115)	|	1.08769		|	0.60439	(0.0)
1392	|	18.28115		|	11.69671	(+/-2.85491)	|	1.68692	(+/-0.86052)	|	1.09133		|	0.69221	(0.0)
1393	|	18.03629		|	11.68288	(+/-2.87402)	|	1.38737	(+/-0.7614)	|	1.07671		|	0.61728	(0.0)
1394	|	17.88902		|	11.65347	(+/-2.78899)	|	1.31075	(+/-0.7795)	|	1.06792		|	0.58843	(0.0)
1395	|	18.00895		|	11.67276	(+/-2.85797)	|	1.36313	(+/-0.73808)	|	1.07508		|	0.6076	(0.0)
1396	|	18.10109		|	11.69111	(+/-2.87491)	|	1.35315	(+/-0.73739)	|	1.08058		|	0.62939	(0.0)
1397	|	18.09139		|	11.73069	(+/-2.80799)	|	1.40634	(+/-0.80049)	|	1.08		|	0.6491	(0.0)
1398	|	18.27161		|	11.67994	(+/-2.84722)	|	1.44646	(+/-0.78626)	|	1.09076		|	0.63057	(0.0)
1399	|	18.35903		|	11.83716	(+/-2.87663)	|	1.51453	(+/-0.8128)	|	1.09598		|	0.64849	(0.0)
1400	|	18.54687		|	11.74763	(+/-2.86693)	|	1.67794	(+/-0.96799)	|	1.10719		|	0.6094	(0.0)
1401	|	18.10197		|	11.71946	(+/-2.85081)	|	1.45776	(+/-0.77886)	|	1.08063		|	0.64747	(0.0)
1402	|	17.7763		|	11.69652	(+/-2.80862)	|	1.33744	(+/-0.73485)	|	1.06119		|	0.6342	(0.0)
1403	|	17.66129		|	11.67694	(+/-2.83102)	|	1.46214	(+/-0.72786)	|	1.05433		|	0.60209	(0.0)
1404	|	18.0278		|	11.6585	(+/-2.87842)	|	1.38029	(+/-0.76755)	|	1.07621		|	0.64693	(0.0)
1405	|	17.9749		|	11.68064	(+/-2.84881)	|	1.40706	(+/-0.77889)	|	1.07305		|	0.63666	(0.0)
1406	|	18.13233		|	11.74466	(+/-2.75247)	|	1.45207	(+/-0.74877)	|	1.08245		|	0.58104	(0.0)
1407	|	18.28449		|	11.73476	(+/-2.83848)	|	1.53305	(+/-0.77801)	|	1.09153		|	0.60077	(0.0)
1408	|	17.92559		|	11.74504	(+/-2.72836)	|	1.4732	(+/-0.68157)	|	1.0701		|	0.53456	(0.0)
1409	|	18.71234		|	11.7473	(+/-2.94621)	|	1.49992	(+/-0.81177)	|	1.11707		|	0.62497	(0.0)
1410	|	18.15802		|	11.68715	(+/-2.86931)	|	1.31268	(+/-0.7298)	|	1.08398		|	0.67968	(0.0)
1411	|	17.82065		|	11.72843	(+/-2.84854)	|	1.3105	(+/-0.72836)	|	1.06384		|	0.69081	(0.0)
1412	|	17.66372		|	11.64395	(+/-2.76878)	|	1.4466	(+/-0.66751)	|	1.05447		|	0.63846	(0.0)
1413	|	17.56212		|	11.68934	(+/-2.76416)	|	1.20939	(+/-0.6425)	|	1.04841		|	0.64319	(0.0)
1414	|	17.56448		|	11.65319	(+/-2.83728)	|	1.36639	(+/-0.69679)	|	1.04855		|	0.59617	(0.0)
1415	|	17.91664		|	11.72243	(+/-2.82221)	|	1.43218	(+/-0.74013)	|	1.06957		|	0.64652	(0.0)
1416	|	18.2997		|	11.73506	(+/-2.86064)	|	1.4915	(+/-0.84278)	|	1.09244		|	0.6298	(0.0)
1417	|	17.86977		|	11.66537	(+/-2.80916)	|	1.34901	(+/-0.71796)	|	1.06677		|	0.63164	(0.0)
1418	|	18.4123		|	11.68812	(+/-2.91228)	|	1.41836	(+/-0.78662)	|	1.09916		|	0.65285	(0.0)
1419	|	18.16463		|	11.6609	(+/-2.87003)	|	1.37797	(+/-0.77094)	|	1.08437		|	0.58477	(0.0)
1420	|	18.24405		|	11.7353	(+/-2.8172)	|	1.50054	(+/-0.7534)	|	1.08911		|	0.58065	(0.0)
1421	|	18.15685		|	11.75149	(+/-2.85858)	|	1.52449	(+/-0.81771)	|	1.08391		|	0.57114	(0.0)
1422	|	18.13479		|	11.73636	(+/-2.84917)	|	1.63869	(+/-0.85458)	|	1.08259		|	0.66343	(0.0)
1423	|	18.23307		|	11.74606	(+/-2.86802)	|	1.5099	(+/-0.81321)	|	1.08846		|	0.61246	(0.0)
1424	|	18.24273		|	11.73066	(+/-2.87506)	|	1.45561	(+/-0.92585)	|	1.08904		|	0.59339	(0.0)
1425	|	18.56839		|	11.67535	(+/-2.91924)	|	1.49782	(+/-0.8864)	|	1.10848		|	0.66304	(0.0)
1426	|	18.32567		|	11.64899	(+/-2.93626)	|	1.38538	(+/-0.74937)	|	1.09399		|	0.55787	(0.0)
1427	|	18.64746		|	11.78938	(+/-2.88745)	|	1.67403	(+/-1.01361)	|	1.1132		|	0.60176	(0.0)
1428	|	18.81987		|	11.82089	(+/-2.9642)	|	1.6582	(+/-1.01386)	|	1.12349		|	0.61387	(0.0)
1429	|	18.20674		|	11.71812	(+/-2.8041)	|	1.45249	(+/-0.80089)	|	1.08689		|	0.67977	(0.0)
1430	|	18.46088		|	11.75534	(+/-2.85495)	|	1.49739	(+/-0.76815)	|	1.10206		|	0.62268	(0.0)
1431	|	18.20071		|	11.69281	(+/-2.81894)	|	1.55747	(+/-0.82901)	|	1.08653		|	0.66082	(0.0)
1432	|	17.82282		|	11.71572	(+/-2.72351)	|	1.45112	(+/-0.72176)	|	1.06397		|	0.57774	(0.0)
1433	|	17.18518		|	11.6396	(+/-2.77756)	|	1.26775	(+/-0.66458)	|	1.0259		|	0.56915	(0.0)
1434	|	17.8173		|	11.79281	(+/-2.72659)	|	1.55125	(+/-0.77825)	|	1.06364		|	0.5108	(0.0)
1435	|	17.73567		|	11.70082	(+/-2.76745)	|	1.52098	(+/-0.78137)	|	1.05877		|	0.53567	(0.0)
